Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Cathlamet,Southworth,Vashon,14:50,14:58,15:08,04/20/2024,
Cathlamet,Vashon,Fauntleroy,15:10,15:18,15:32,04/20/2024,
Cathlamet,Fauntleroy,Vashon,15:40,15:49,16:03,04/20/2024,
Cathlamet,Vashon,Southworth,16:05,16:13,16:24,04/20/2024,
Cathlamet,Southworth,Vashon,16:30,16:41,16:54,04/20/2024,
Cathlamet,Vashon,Fauntleroy,16:50,17:04,17:18,04/20/2024,
Cathlamet,Fauntleroy,Vashon,17:20,17:33,17:49,04/20/2024,
Cathlamet,Vashon,Fauntleroy,17:45,18:06,18:20,04/20/2024,
Cathlamet,Fauntleroy,Vashon,18:15,18:33,18:46,04/20/2024,
Cathlamet,Vashon,Southworth,18:40,18:51,19:02,04/20/2024,
Cathlamet,Southworth,Vashon,19:05,19:08,19:19,04/20/2024,
Cathlamet,Vashon,Fauntleroy,19:25,19:26,19:46,04/20/2024,
Cathlamet,Fauntleroy,Vashon,19:55,19:55,20:10,04/20/2024,
Cathlamet,Vashon,Fauntleroy,20:25,20:26,20:40,04/20/2024,
Cathlamet,Fauntleroy,Vashon,20:50,20:52,21:05,04/20/2024,
Cathlamet,Vashon,Southworth,21:15,21:16,21:27,04/20/2024,
Cathlamet,Southworth,Vashon,21:35,21:35,21:47,04/20/2024,
Cathlamet,Vashon,Southworth,06:30,06:31,06:42,04/21/2024,
Cathlamet,Southworth,Vashon,06:55,06:55,07:06,04/21/2024,
Cathlamet,Vashon,Fauntleroy,07:15,07:16,07:29,04/21/2024,
Cathlamet,Fauntleroy,Vashon,07:50,07:52,08:05,04/21/2024,
Cathlamet,Vashon,Southworth,08:15,08:16,08:27,04/21/2024,
Cathlamet,Southworth,Vashon,08:35,08:36,08:48,04/21/2024,
Cathlamet,Vashon,Fauntleroy,08:55,08:56,09:12,04/21/2024,
Cathlamet,Fauntleroy,Vashon,09:25,09:26,09:40,04/21/2024,
Cathlamet,Vashon,Fauntleroy,09:50,09:50,10:07,04/21/2024,
Cathlamet,Fauntleroy,Vashon,10:20,10:21,10:33,04/21/2024,
Cathlamet,Vashon,Fauntleroy,10:45,10:46,10:59,04/21/2024,
Cathlamet,Fauntleroy,Vashon,11:15,11:17,11:31,04/21/2024,
Cathlamet,Vashon,Fauntleroy,11:45,11:47,12:00,04/21/2024,
Cathlamet,Fauntleroy,Vashon,12:15,12:17,12:31,04/21/2024,
Cathlamet,Vashon,Southworth,12:45,12:46,12:58,04/21/2024,
Cathlamet,Southworth,Vashon,13:10,13:13,13:25,04/21/2024,
Cathlamet,Vashon,Fauntleroy,13:30,13:40,13:53,04/21/2024,
Cathlamet,Fauntleroy,Vashon,14:00,14:13,14:28,04/21/2024,
Cathlamet,Vashon,Southworth,14:30,14:38,14:50,04/21/2024,
Cathlamet,Southworth,Vashon,14:50,15:07,15:21,04/21/2024,
Cathlamet,Vashon,Fauntleroy,15:10,15:34,15:48,04/21/2024,
Cathlamet,Fauntleroy,Vashon,15:40,16:09,16:23,04/21/2024,
Cathlamet,Vashon,Southworth,16:05,16:32,16:44,04/21/2024,
Cathlamet,Southworth,Vashon,17:05,17:00,17:14,04/21/2024,
Cathlamet,Fauntleroy,Vashon,17:55,17:55,18:09,04/21/2024,
Cathlamet,Fauntleroy,Vashon,19:55,20:02,20:18,04/21/2024,
Cathlamet,Vashon,Fauntleroy,20:25,20:26,20:41,04/21/2024,
Cathlamet,Fauntleroy,Vashon,20:50,20:53,21:09,04/21/2024,
Cathlamet,Vashon,Southworth,21:15,21:16,21:30,04/21/2024,
Cathlamet,Southworth,Vashon,21:35,21:35,21:47,04/21/2024,
Cathlamet,Vashon,Fauntleroy,04:05,04:06,04:20,04/22/2024,
Cathlamet,Fauntleroy,Southworth,04:25,04:26,04:42,04/22/2024,
Cathlamet,Southworth,Vashon,05:00,05:01,05:12,04/22/2024,
