Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Sealth,Anacortes,Lopez,06:20,06:24,07:03,04/30/2024,
Sealth,Lopez,Friday Harbor,07:10,07:11,07:42,04/30/2024,
Sealth,Friday Harbor,Anacortes,08:05,08:10,09:17,04/30/2024,
Sealth,Anacortes,Friday Harbor,09:30,09:32,10:37,04/30/2024,
Sealth,Friday Harbor,Anacortes,11:05,11:05,12:10,04/30/2024,
Sealth,Anacortes,Lopez,12:35,12:35,13:22,04/30/2024,
Sealth,Lopez,Anacortes,13:35,13:35,14:14,04/30/2024,
Sealth,Anacortes,Friday Harbor,14:40,14:41,15:46,04/30/2024,
Sealth,Friday Harbor,Lopez,16:15,16:15,16:47,04/30/2024,
Sealth,Lopez,Anacortes,17:00,17:00,17:41,04/30/2024,
Sealth,Anacortes,Lopez,18:00,18:00,18:40,04/30/2024,
Sealth,Lopez,Friday Harbor,18:50,18:50,19:20,04/30/2024,
Sealth,Friday Harbor,Lopez,19:45,19:45,20:17,04/30/2024,
Sealth,Lopez,Anacortes,20:25,20:25,21:07,04/30/2024,
Sealth,Anacortes,Lopez,06:20,06:20,07:04,05/01/2024,
Sealth,Lopez,Friday Harbor,07:10,07:13,07:49,05/01/2024,
Sealth,Friday Harbor,Anacortes,08:05,08:22,09:29,05/01/2024,
Sealth,Anacortes,Friday Harbor,09:30,09:43,10:49,05/01/2024,
Sealth,Anacortes,Lopez,12:35,12:38,13:31,05/01/2024,
Sealth,Lopez,Anacortes,13:35,13:39,14:21,05/01/2024,
Sealth,Anacortes,Friday Harbor,14:40,14:40,15:45,05/01/2024,
Sealth,Friday Harbor,Lopez,16:15,16:15,16:46,05/01/2024,
Sealth,Lopez,Anacortes,17:00,17:00,17:40,05/01/2024,
Sealth,Anacortes,Lopez,18:00,18:00,18:40,05/01/2024,
Sealth,Lopez,Friday Harbor,18:50,18:50,19:21,05/01/2024,
Sealth,Friday Harbor,Lopez,19:45,19:45,20:16,05/01/2024,
Sealth,Lopez,Anacortes,20:25,20:25,21:05,05/01/2024,
Sealth,Anacortes,Lopez,06:20,06:21,07:09,05/02/2024,
Sealth,Lopez,Friday Harbor,07:10,07:23,07:55,05/02/2024,
Sealth,Friday Harbor,Anacortes,08:05,08:17,09:23,05/02/2024,
Sealth,Anacortes,Friday Harbor,09:30,09:37,10:42,05/02/2024,
Sealth,Friday Harbor,Anacortes,11:05,11:05,12:10,05/02/2024,
Sealth,Anacortes,Lopez,12:35,12:34,13:39,05/02/2024,
Sealth,Lopez,Anacortes,13:35,13:50,14:33,05/02/2024,
Sealth,Anacortes,Friday Harbor,14:40,14:51,15:55,05/02/2024,
Sealth,Friday Harbor,Lopez,16:15,16:19,16:51,05/02/2024,
Sealth,Lopez,Anacortes,17:00,17:09,17:51,05/02/2024,
Sealth,Anacortes,Lopez,18:00,18:15,18:55,05/02/2024,
Sealth,Lopez,Friday Harbor,18:50,19:02,19:36,05/02/2024,
Sealth,Friday Harbor,Lopez,19:45,19:47,20:20,05/02/2024,
Sealth,Lopez,Anacortes,20:25,20:25,21:10,05/02/2024,
Sealth,Anacortes,Lopez,06:20,06:20,07:04,05/03/2024,
Sealth,Lopez,Friday Harbor,07:10,07:12,07:44,05/03/2024,
Sealth,Friday Harbor,Anacortes,08:05,08:11,09:17,05/03/2024,
Sealth,Anacortes,Friday Harbor,09:30,09:31,10:35,05/03/2024,
Sealth,Friday Harbor,Anacortes,11:05,11:05,12:34,05/03/2024,
Sealth,Anacortes,Lopez,12:35,12:35,13:33,05/03/2024,
Sealth,Lopez,Anacortes,13:35,13:47,14:29,05/03/2024,
Sealth,Anacortes,Friday Harbor,14:40,14:48,15:53,05/03/2024,
Sealth,Friday Harbor,Lopez,16:15,16:20,16:55,05/03/2024,
Sealth,Lopez,Anacortes,17:00,17:14,17:56,05/03/2024,
Sealth,Anacortes,Lopez,18:00,18:28,19:08,05/03/2024,
Sealth,Lopez,Friday Harbor,18:50,19:12,19:44,05/03/2024,
Sealth,Friday Harbor,Lopez,19:45,20:00,20:33,05/03/2024,
Sealth,Lopez,Anacortes,20:25,20:35,21:18,05/03/2024,
Sealth,Anacortes,Lopez,06:20,06:20,07:03,05/04/2024,
Sealth,Lopez,Friday Harbor,07:10,07:16,07:49,05/04/2024,
Sealth,Friday Harbor,Anacortes,08:05,08:12,09:18,05/04/2024,
Sealth,Anacortes,Friday Harbor,09:30,09:32,10:40,05/04/2024,
Sealth,Friday Harbor,Anacortes,11:05,11:05,12:13,05/04/2024,
Sealth,Anacortes,Lopez,12:35,12:35,13:17,05/04/2024,
Sealth,Lopez,Anacortes,13:35,13:48,14:31,05/04/2024,
Sealth,Anacortes,Friday Harbor,14:40,14:48,15:55,05/04/2024,
Sealth,Friday Harbor,Lopez,16:15,16:19,16:53,05/04/2024,
Sealth,Lopez,Anacortes,17:00,17:03,17:47,05/04/2024,
Sealth,Anacortes,Lopez,18:00,18:01,18:40,05/04/2024,
Sealth,Lopez,Friday Harbor,18:50,18:50,19:22,05/04/2024,
Sealth,Friday Harbor,Lopez,19:45,19:45,20:17,05/04/2024,
Sealth,Lopez,Anacortes,20:25,20:25,21:07,05/04/2024,
Sealth,Kingston,Edmonds,11:55,12:02,12:26,05/05/2024,
Sealth,Edmonds,Kingston,12:40,12:44,13:08,05/05/2024,
Sealth,Kingston,Edmonds,13:30,13:31,13:58,05/05/2024,
Sealth,Edmonds,Kingston,14:25,14:26,14:52,05/05/2024,
Sealth,Kingston,Edmonds,15:10,15:13,15:34,05/05/2024,
Sealth,Edmonds,Kingston,15:55,15:57,16:19,05/05/2024,
Sealth,Kingston,Edmonds,16:40,16:40,17:03,05/05/2024,
Sealth,Edmonds,Kingston,17:25,17:26,17:49,05/05/2024,
Sealth,Kingston,Edmonds,18:10,18:10,18:33,05/05/2024,
Sealth,Edmonds,Kingston,19:00,19:01,19:23,05/05/2024,
Sealth,Kingston,Edmonds,19:45,19:45,20:08,05/05/2024,
Sealth,Edmonds,Kingston,20:30,20:32,20:53,05/05/2024,
Sealth,Kingston,Edmonds,21:10,21:11,21:32,05/05/2024,
Sealth,Edmonds,Kingston,21:50,21:51,22:17,05/05/2024,
Sealth,Kingston,Edmonds,22:30,22:35,22:58,05/05/2024,
Sealth,Edmonds,Kingston,23:10,23:12,23:35,05/05/2024,
Sealth,Kingston,Edmonds,05:30,05:34,05:55,05/06/2024,
Sealth,Edmonds,Kingston,06:15,06:16,06:38,05/06/2024,
Sealth,Kingston,Edmonds,07:00,07:02,07:25,05/06/2024,
Sealth,Edmonds,Kingston,07:55,07:56,08:17,05/06/2024,
Sealth,Kingston,Edmonds,08:40,08:41,09:05,05/06/2024,
Sealth,Edmonds,Kingston,09:35,09:38,10:00,05/06/2024,
