Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Puyallup,Edmonds,Kingston,05:35,05:36,05:58,06/04/2024,
Puyallup,Kingston,Edmonds,06:25,06:27,06:48,06/04/2024,
Puyallup,Edmonds,Kingston,07:10,07:11,07:31,06/04/2024,
Puyallup,Kingston,Edmonds,07:55,07:56,08:17,06/04/2024,
Puyallup,Edmonds,Kingston,08:50,08:51,09:12,06/04/2024,
Puyallup,Kingston,Edmonds,09:35,09:52,10:13,06/04/2024,
Puyallup,Edmonds,Kingston,10:20,10:39,11:01,06/04/2024,
Puyallup,Kingston,Edmonds,11:05,11:24,11:44,06/04/2024,
Puyallup,Edmonds,Kingston,11:55,12:03,12:24,06/04/2024,
Puyallup,Kingston,Edmonds,12:45,12:47,13:08,06/04/2024,
Puyallup,Edmonds,Kingston,13:35,13:35,13:56,06/04/2024,
Puyallup,Kingston,Edmonds,14:30,14:33,14:55,06/04/2024,
Puyallup,Edmonds,Kingston,15:15,15:21,15:41,06/04/2024,
Puyallup,Kingston,Edmonds,16:00,16:04,16:24,06/04/2024,
Puyallup,Edmonds,Kingston,16:45,16:47,17:07,06/04/2024,
Puyallup,Kingston,Edmonds,17:30,17:32,17:53,06/04/2024,
Puyallup,Edmonds,Kingston,18:15,18:16,18:35,06/04/2024,
Puyallup,Kingston,Edmonds,19:00,19:01,19:22,06/04/2024,
Puyallup,Edmonds,Kingston,19:40,19:41,20:01,06/04/2024,
Puyallup,Kingston,Edmonds,20:20,20:21,20:42,06/04/2024,
Puyallup,Edmonds,Kingston,21:05,21:06,21:26,06/04/2024,
Puyallup,Kingston,Edmonds,21:40,21:40,22:01,06/04/2024,
Puyallup,Edmonds,Kingston,22:25,22:28,22:47,06/04/2024,
Puyallup,Kingston,Edmonds,23:10,23:11,23:32,06/04/2024,
Puyallup,Edmonds,Kingston,23:45,23:46,00:06,06/04/2024,
Puyallup,Kingston,Edmonds,04:45,04:51,05:12,06/05/2024,
Puyallup,Edmonds,Kingston,05:35,05:37,05:57,06/05/2024,
Puyallup,Kingston,Edmonds,06:25,06:27,06:50,06/05/2024,
Puyallup,Edmonds,Kingston,07:10,07:12,07:33,06/05/2024,
Puyallup,Kingston,Edmonds,07:55,07:56,08:18,06/05/2024,
Puyallup,Edmonds,Kingston,08:50,08:56,09:17,06/05/2024,
Puyallup,Kingston,Edmonds,09:35,09:45,10:06,06/05/2024,
Puyallup,Edmonds,Kingston,10:20,10:37,10:56,06/05/2024,
Puyallup,Kingston,Edmonds,11:05,11:21,11:42,06/05/2024,
Puyallup,Edmonds,Kingston,11:55,12:08,12:28,06/05/2024,
Puyallup,Kingston,Edmonds,12:45,12:49,13:10,06/05/2024,
Puyallup,Edmonds,Kingston,13:35,13:37,13:57,06/05/2024,
Puyallup,Kingston,Edmonds,14:30,14:32,14:52,06/05/2024,
Puyallup,Edmonds,Kingston,15:15,15:15,15:38,06/05/2024,
Puyallup,Kingston,Edmonds,16:00,16:00,16:21,06/05/2024,
Puyallup,Edmonds,Kingston,16:45,16:46,17:06,06/05/2024,
Puyallup,Kingston,Edmonds,17:30,17:31,17:53,06/05/2024,
Puyallup,Edmonds,Kingston,18:15,18:17,18:38,06/05/2024,
Puyallup,Kingston,Edmonds,19:00,19:03,19:22,06/05/2024,
Puyallup,Edmonds,Kingston,19:40,19:42,20:02,06/05/2024,
Puyallup,Kingston,Edmonds,20:20,20:22,20:44,06/05/2024,
Puyallup,Edmonds,Kingston,21:05,21:06,21:25,06/05/2024,
Puyallup,Kingston,Edmonds,04:45,04:47,05:07,06/06/2024,
Puyallup,Edmonds,Kingston,05:35,05:38,05:59,06/06/2024,
Puyallup,Kingston,Edmonds,06:25,06:30,06:51,06/06/2024,
Puyallup,Edmonds,Kingston,07:10,07:13,07:34,06/06/2024,
Puyallup,Kingston,Edmonds,07:55,07:56,08:17,06/06/2024,
Puyallup,Edmonds,Kingston,08:50,08:52,09:12,06/06/2024,
Puyallup,Kingston,Edmonds,09:35,09:36,09:57,06/06/2024,
Puyallup,Edmonds,Kingston,10:20,10:24,10:43,06/06/2024,
Puyallup,Kingston,Edmonds,11:05,11:09,11:31,06/06/2024,
Puyallup,Edmonds,Kingston,11:55,11:57,12:18,06/06/2024,
Puyallup,Kingston,Edmonds,12:45,12:49,13:11,06/06/2024,
Puyallup,Edmonds,Kingston,13:35,13:37,13:56,06/06/2024,
Puyallup,Kingston,Edmonds,14:30,14:32,14:53,06/06/2024,
Puyallup,Edmonds,Kingston,15:15,15:19,15:41,06/06/2024,
Puyallup,Kingston,Edmonds,16:00,16:03,16:23,06/06/2024,
Puyallup,Edmonds,Kingston,16:45,16:49,17:09,06/06/2024,
Puyallup,Kingston,Edmonds,17:30,17:32,17:54,06/06/2024,
Puyallup,Edmonds,Kingston,18:15,18:17,18:38,06/06/2024,
Puyallup,Kingston,Edmonds,19:00,19:01,19:21,06/06/2024,
Puyallup,Edmonds,Kingston,19:40,19:42,20:03,06/06/2024,
