Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kennewick,Port Townsend,Keystone,14:00,14:00,14:27,04/28/2024,
Kennewick,Keystone,Port Townsend,14:45,14:46,15:14,04/28/2024,
Kennewick,Port Townsend,Keystone,15:30,15:32,15:59,04/28/2024,
Kennewick,Keystone,Port Townsend,16:15,16:16,16:44,04/28/2024,
Kennewick,Port Townsend,Keystone,17:15,17:16,17:43,04/28/2024,
Kennewick,Keystone,Port Townsend,18:00,18:01,18:29,04/28/2024,
Kennewick,Port Townsend,Keystone,18:45,18:47,19:13,04/28/2024,
Kennewick,Keystone,Port Townsend,19:30,19:30,19:59,04/28/2024,
Kennewick,Port Townsend,Keystone,20:30,20:31,20:57,04/28/2024,
Kennewick,Keystone,Port Townsend,21:10,21:10,21:36,04/28/2024,
Kennewick,Port Townsend,Keystone,06:30,06:34,06:59,04/29/2024,
Kennewick,Keystone,Port Townsend,07:15,07:15,07:41,04/29/2024,
Kennewick,Port Townsend,Keystone,08:00,08:01,08:35,04/29/2024,
Kennewick,Keystone,Port Townsend,08:45,08:49,09:14,04/29/2024,
Kennewick,Port Townsend,Keystone,09:30,09:30,09:56,04/29/2024,
Kennewick,Keystone,Port Townsend,10:15,10:16,10:41,04/29/2024,
Kennewick,Port Townsend,Keystone,11:00,11:00,11:27,04/29/2024,
Kennewick,Keystone,Port Townsend,11:45,11:46,12:12,04/29/2024,
Kennewick,Port Townsend,Keystone,12:30,12:30,12:57,04/29/2024,
Kennewick,Keystone,Port Townsend,13:15,13:15,13:41,04/29/2024,
Kennewick,Port Townsend,Keystone,14:00,14:00,14:26,04/29/2024,
Kennewick,Keystone,Port Townsend,14:45,14:45,15:12,04/29/2024,
Kennewick,Port Townsend,Keystone,15:30,15:31,15:57,04/29/2024,
Kennewick,Keystone,Port Townsend,16:15,16:17,16:45,04/29/2024,
Kennewick,Port Townsend,Keystone,17:15,17:15,17:43,04/29/2024,
Kennewick,Keystone,Port Townsend,18:00,18:00,18:27,04/29/2024,
Kennewick,Port Townsend,Keystone,18:45,18:49,19:15,04/29/2024,
Kennewick,Keystone,Port Townsend,19:30,19:30,20:00,04/29/2024,
Kennewick,Port Townsend,Keystone,20:30,20:30,21:00,04/29/2024,
Kennewick,Keystone,Port Townsend,21:10,21:10,21:35,04/29/2024,
Kennewick,Port Townsend,Keystone,06:30,06:30,06:55,04/30/2024,
Kennewick,Keystone,Port Townsend,07:15,07:15,07:41,04/30/2024,
Kennewick,Port Townsend,Keystone,08:00,08:01,08:26,04/30/2024,
Kennewick,Keystone,Port Townsend,08:45,08:45,09:14,04/30/2024,
Kennewick,Port Townsend,Keystone,09:30,09:31,09:56,04/30/2024,
Kennewick,Keystone,Port Townsend,10:15,10:16,10:42,04/30/2024,
Kennewick,Port Townsend,Keystone,11:00,11:00,11:26,04/30/2024,
Kennewick,Keystone,Port Townsend,11:45,11:45,12:11,04/30/2024,
Kennewick,Port Townsend,Keystone,12:30,12:30,12:57,04/30/2024,
Kennewick,Keystone,Port Townsend,13:15,13:16,13:41,04/30/2024,
Kennewick,Port Townsend,Keystone,14:00,14:00,14:28,04/30/2024,
Kennewick,Keystone,Port Townsend,14:45,14:45,15:12,04/30/2024,
