Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tokitae,Mukilteo,Clinton,12:30,12:46,13:02,04/19/2024,
Tokitae,Clinton,Mukilteo,13:00,13:18,13:33,04/19/2024,
Tokitae,Mukilteo,Clinton,13:30,13:49,14:04,04/19/2024,
Tokitae,Clinton,Mukilteo,14:00,14:23,14:36,04/19/2024,
Tokitae,Mukilteo,Clinton,14:35,14:54,15:06,04/19/2024,
Tokitae,Clinton,Mukilteo,15:05,15:24,15:37,04/19/2024,
Tokitae,Mukilteo,Clinton,15:35,15:54,16:07,04/19/2024,
Tokitae,Clinton,Mukilteo,16:05,16:23,16:37,04/19/2024,
Tokitae,Mukilteo,Clinton,16:40,16:54,17:07,04/19/2024,
Tokitae,Clinton,Mukilteo,17:05,17:23,17:36,04/19/2024,
Tokitae,Mukilteo,Clinton,17:40,17:51,18:05,04/19/2024,
Tokitae,Clinton,Mukilteo,18:05,18:21,18:34,04/19/2024,
Tokitae,Mukilteo,Clinton,18:40,18:50,19:03,04/19/2024,
Tokitae,Clinton,Mukilteo,19:05,19:14,19:29,04/19/2024,
Tokitae,Mukilteo,Clinton,19:35,19:40,19:53,04/19/2024,
Tokitae,Clinton,Mukilteo,20:00,20:03,20:16,04/19/2024,
Tokitae,Mukilteo,Clinton,20:35,20:37,20:55,04/19/2024,
Tokitae,Clinton,Mukilteo,08:00,08:01,08:17,04/20/2024,
Tokitae,Mukilteo,Clinton,08:30,08:31,08:45,04/20/2024,
Tokitae,Clinton,Mukilteo,09:00,09:01,09:17,04/20/2024,
Tokitae,Mukilteo,Clinton,09:30,09:30,09:45,04/20/2024,
Tokitae,Clinton,Mukilteo,10:00,10:01,10:16,04/20/2024,
Tokitae,Mukilteo,Clinton,10:30,10:30,10:46,04/20/2024,
Tokitae,Clinton,Mukilteo,11:00,11:01,11:16,04/20/2024,
Tokitae,Mukilteo,Clinton,11:30,11:31,11:45,04/20/2024,
Tokitae,Clinton,Mukilteo,12:00,12:02,12:16,04/20/2024,
Tokitae,Mukilteo,Clinton,12:30,12:32,12:46,04/20/2024,
Tokitae,Clinton,Mukilteo,13:00,13:02,13:18,04/20/2024,
