Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Chelan,Lopez,Friday Harbor,12:45,12:47,13:21,05/14/2024,
Chelan,Friday Harbor,Anacortes,13:55,13:55,14:59,05/14/2024,
Chelan,Anacortes,Shaw,15:40,15:42,16:39,05/14/2024,
Chelan,Shaw,Orcas,16:35,16:45,16:56,05/14/2024,
Chelan,Orcas,Anacortes,17:15,17:28,18:28,05/14/2024,
Chelan,Anacortes,Shaw,18:30,18:56,19:56,05/14/2024,
Chelan,Orcas,Anacortes,19:50,20:30,21:24,05/14/2024,
Chelan,Anacortes,Shaw,20:55,21:37,22:27,05/14/2024,
Chelan,Shaw,Orcas,21:45,22:28,22:40,05/14/2024,
Chelan,Orcas,Anacortes,22:05,22:49,23:43,05/14/2024,
Chelan,Anacortes,Orcas,05:30,05:30,06:22,05/15/2024,
Chelan,Orcas,Shaw,06:45,06:52,07:03,05/15/2024,
Chelan,Shaw,Lopez,07:00,07:08,07:27,05/15/2024,
Chelan,Lopez,Anacortes,07:30,07:40,08:27,05/15/2024,
Chelan,Anacortes,Friday Harbor,08:30,08:50,09:57,05/15/2024,
Chelan,Friday Harbor,Lopez,09:55,10:19,10:52,05/15/2024,
Chelan,Lopez,Anacortes,10:40,11:04,11:45,05/15/2024,
Chelan,Friday Harbor,Anacortes,13:55,13:55,15:01,05/15/2024,
Chelan,Anacortes,Shaw,15:40,15:49,16:43,05/15/2024,
Chelan,Orcas,Anacortes,17:15,17:43,18:38,05/15/2024,
Chelan,Anacortes,Shaw,18:30,19:12,20:02,05/15/2024,
Chelan,Orcas,Anacortes,19:50,20:41,21:34,05/15/2024,
Chelan,Shaw,Orcas,19:50,20:06,20:20,05/15/2024,
Chelan,Anacortes,Shaw,20:55,21:48,22:38,05/15/2024,
Chelan,Shaw,Orcas,21:45,22:40,22:50,05/15/2024,
Chelan,Orcas,Anacortes,22:05,23:00,23:52,05/15/2024,
Chelan,Anacortes,Orcas,05:30,05:30,06:23,05/16/2024,
Chelan,Orcas,Shaw,06:45,06:45,06:57,05/16/2024,
Chelan,Shaw,Lopez,07:00,07:03,07:25,05/16/2024,
Chelan,Lopez,Anacortes,07:30,07:40,08:21,05/16/2024,
Chelan,Anacortes,Friday Harbor,08:30,08:51,10:00,05/16/2024,
Chelan,Friday Harbor,Lopez,09:55,10:27,11:00,05/16/2024,
Chelan,Lopez,Anacortes,10:40,11:11,11:52,05/16/2024,
Chelan,Friday Harbor,Anacortes,13:55,13:55,15:07,05/16/2024,
Chelan,Anacortes,Shaw,15:40,15:47,16:44,05/16/2024,
Chelan,Orcas,Anacortes,17:15,17:28,18:18,05/16/2024,
Chelan,Lopez,Shaw,19:30,19:34,19:52,05/16/2024,
Chelan,Orcas,Anacortes,19:50,20:17,21:10,05/16/2024,
Chelan,Shaw,Orcas,19:50,19:55,20:04,05/16/2024,
Chelan,Anacortes,Shaw,20:55,21:20,22:11,05/16/2024,
Chelan,Shaw,Orcas,21:45,22:14,22:26,05/16/2024,
Chelan,Orcas,Anacortes,22:05,22:34,23:31,05/16/2024,
Chelan,Anacortes,Orcas,05:30,05:43,06:37,05/17/2024,
Chelan,Orcas,Shaw,06:45,07:02,07:12,05/17/2024,
Chelan,Shaw,Lopez,07:00,07:17,07:34,05/17/2024,
Chelan,Lopez,Anacortes,07:30,07:41,08:23,05/17/2024,
Chelan,Anacortes,Friday Harbor,08:30,08:45,09:55,05/17/2024,
Chelan,Friday Harbor,Lopez,09:55,10:24,10:57,05/17/2024,
Chelan,Lopez,Anacortes,10:40,11:08,11:50,05/17/2024,
Chelan,Friday Harbor,Anacortes,13:55,13:55,15:03,05/17/2024,
Chelan,Anacortes,Shaw,15:40,15:40,16:28,05/17/2024,
Chelan,Shaw,Orcas,16:35,16:35,16:44,05/17/2024,
Chelan,Orcas,Anacortes,17:15,17:15,18:09,05/17/2024,
Chelan,Anacortes,Shaw,18:30,18:37,19:26,05/17/2024,
Chelan,Shaw,Orcas,19:25,19:31,19:40,05/17/2024,
Chelan,Orcas,Anacortes,19:50,19:59,20:58,05/17/2024,
Chelan,Anacortes,Shaw,20:55,21:12,22:02,05/17/2024,
Chelan,Shaw,Orcas,21:45,22:03,22:13,05/17/2024,
